"","V7221","V7563","V8514"
"111658",0,0,0
"111659",1,1,0
"111660",0,0,0
"111661",0,0,1
"111662",1,1,0
"111663",1,1,0
"111664",1,0,0
"111665",0,0,1
"111666",0,0,1
"111667",0,0,0
"111668",1,0,0
"111669",1,0,1
"111670",0,0,0
"111671",0,0,0
"111672",1,0,1
"111673",0,0,0
"111674",0,0,0
"111675",0,0,0
"111676",0,0,0
"111677",1,0,0
"111678",0,1,0
"111679",1,1,0
"111680",1,0,1
"111681",0,0,1
"111682",1,0,0
"111683",1,0,0
"111684",1,0,0
"111685",1,0,1
"111686",0,1,0
"111687",0,0,1
"111688",0,0,1
"111689",0,0,0
"111690",1,0,1
"111691",0,0,1
"111692",1,0,0
"111693",0,0,0
"111694",1,0,1
"111695",0,0,1
"111696",0,0,1
"111697",0,0,0
"111698",1,0,0
"111699",1,1,0
"111700",0,0,0
"111701",1,0,0
"111702",0,0,0
"111703",0,0,0
"111704",1,0,0
"111705",0,0,0
"111706",1,0,0
"111707",0,0,0
"111708",0,0,1
"111709",0,0,1
"111710",1,0,0
"111711",0,0,1
"111712",0,0,1
"111713",0,0,1
"111714",1,0,1
"111715",1,0,0
"111716",0,0,1
"111717",0,0,1
"111718",1,1,0
"111719",1,0,0
"111720",0,0,0
"111721",0,0,0
"111722",0,0,0
"111723",1,1,0
"111724",1,1,0
"111725",0,0,0
"111726",0,0,0
"111727",1,1,0
"111728",0,1,0
"111729",0,0,0
"111730",0,0,1
"111731",0,0,0
"111732",1,0,0
"111733",1,1,0
"111734",1,0,1
"111735",0,0,0
"111736",0,0,0
"111737",0,0,1
"111738",0,0,0
"111739",0,1,0
"111740",1,0,0
"111741",0,1,0
"111742",1,0,1
"111743",0,0,0
"111744",0,0,0
"111745",0,0,0
"111746",0,1,0
"111747",1,0,1
"111748",0,0,0
"111749",0,0,0
"111750",0,0,1
"111751",0,0,0
"111752",0,1,0
"111753",0,0,1
"111754",1,0,0
"111755",1,0,0
"111756",1,0,0
"111757",0,0,0
"111758",0,0,0
"111759",0,0,1
"111760",0,0,0
"111761",1,0,0
"111762",0,0,1
"111763",1,0,0
"111764",1,1,0
"111765",0,0,1
"111766",0,0,1
"111767",1,1,0
"111768",0,0,0
"111769",1,0,1
"111770",0,0,0
"111771",0,0,1
"111772",1,1,0
"111773",0,0,1
"111774",0,0,0
"111775",1,0,1
"111776",1,1,0
"111777",1,1,0
"111778",0,0,0
"111779",0,1,0
"111780",0,0,0
"111781",0,0,1
"111782",0,0,1
"111783",0,0,1
"111784",0,0,0
"111785",1,1,0
"111786",1,0,0
"111787",0,0,1
"111788",1,0,0
"111789",1,0,0
"111790",1,0,1
"111791",0,0,0
"111792",0,0,1
"111793",1,0,1
"111794",0,0,0
"111795",0,0,0
"111796",1,0,0
"111797",1,0,1
"111798",0,0,1
"111799",0,0,1
"111800",1,0,0
"111801",1,0,1
"111802",0,0,1
"111803",0,1,0
"111804",1,0,1
"111805",0,0,0
"111806",0,0,1
"111807",1,1,0
"111808",0,0,1
"111809",0,1,0
"111810",1,0,1
"111811",0,1,0
"111812",1,0,0
"111813",1,0,1
"111814",1,0,0
"111815",1,0,0
"111816",1,0,1
"111817",0,0,0
"111818",1,1,0
"111819",0,0,1
"111820",1,0,1
"111821",0,0,0
"111822",0,1,0
"111823",0,0,0
"111824",0,1,0
"111825",0,1,0
"111826",0,0,1
"111827",1,0,1
"111828",0,0,0
"111829",0,1,0
"111830",0,0,0
"111831",1,1,0
"111832",1,0,1
"111833",0,0,0
"111834",0,0,1
"111835",0,0,0
"111836",1,1,0
"111837",1,0,1
"111838",0,0,0
"111839",0,0,1
"111840",1,1,0
"111841",1,1,0
"111842",1,0,0
"111843",1,0,1
"111844",0,0,0
"111845",0,0,1
"111846",1,0,1
"111847",0,0,1
"111848",1,0,0
"111849",0,1,0
"111850",0,0,1
"111851",0,0,1
"111852",0,1,0
"111853",0,0,1
"111854",1,1,0
"111855",0,0,0
"111856",0,0,1
"111857",1,0,0
"111858",1,0,0
"111859",1,1,0
"111860",0,0,1
"111861",0,0,1
"111862",0,0,0
"111863",1,0,0
"111864",0,0,1
"111865",0,0,0
"111866",1,0,1
"111867",1,0,1
"111868",1,0,1
"111869",0,0,0
"111870",0,0,1
"111871",1,0,0
"111872",0,0,1
"111873",0,0,1
"111874",0,0,1
"111875",0,0,0
"111876",0,0,1
"111877",0,1,0
"111878",1,0,0
"111879",0,0,1
"111880",1,0,0
"111881",1,0,0
"111882",0,0,0
"111883",1,0,1
"111884",0,0,1
"111885",1,0,0
"111886",0,0,0
"111887",0,1,0
"111888",0,0,0
"111889",0,0,1
"111890",1,1,0
"111891",1,0,1
"111892",1,0,0
"111893",0,0,0
"111894",0,0,1
"111895",0,1,0
"111896",0,0,0
"111897",1,0,1
"111898",1,0,0
"111899",0,1,0
"111900",1,0,1
"111901",1,0,0
"111902",0,0,1
"111903",0,0,1
"111904",0,1,0
"111905",0,0,1
"111906",0,0,0
"111907",1,0,1
"111908",1,0,1
"111909",0,1,0
"111910",1,1,0
"111911",0,0,1
"111912",1,0,1
"111913",0,0,1
"111914",0,1,0
"111915",1,0,1
"111916",1,0,0
"111917",0,0,0
"111918",1,0,1
"111919",1,0,1
"111920",0,0,0
"111921",0,0,0
"111922",0,0,0
"111923",1,0,0
"111924",0,1,0
"111925",0,0,1
"111926",0,0,0
"111927",1,0,0
"111928",1,0,0
"111929",0,0,0
"111930",0,0,1
"111931",1,0,1
"111932",0,0,0
"111933",1,1,0
"111934",1,0,1
"111935",1,0,0
"111936",0,0,0
"111937",0,0,0
"111938",0,0,0
"111939",1,0,0
"111940",0,0,1
"111941",0,0,0
"111942",0,0,1
"111943",0,0,0
"111944",0,0,0
"111945",0,0,0
"111946",0,0,0
"111947",1,0,0
"111948",1,0,1
"111949",0,0,0
"111950",0,0,1
"111951",1,0,0
"111952",1,0,1
"111953",0,0,0
"111954",0,0,0
"111955",0,0,0
"111956",0,0,0
"111957",0,0,1
"111958",0,0,1
"111959",1,0,1
"111960",0,0,1
"111961",1,0,0
"111962",0,0,1
"111963",1,0,0
"111964",0,1,0
"111965",0,0,1
"111966",1,0,1
"111967",0,0,0
"111968",0,0,0
"111969",1,0,1
"111970",0,0,1
"111971",0,1,0
"111972",0,0,1
"111973",0,0,0
"111974",0,0,0
"111975",1,0,0
"111976",0,0,0
"111977",0,0,1
"111978",0,0,1
"111979",1,0,1
"111980",1,0,1
"111981",0,0,0
"111982",0,1,0
"111983",0,0,1
"111984",0,0,1
"111985",1,0,1
"111986",1,0,1
"111987",0,1,0
"111988",1,0,1
"111989",1,0,1
"111990",0,0,0
"111991",0,0,0
"111992",0,1,0
"111993",0,0,1
"111994",1,0,0
"111995",0,0,0
"111996",1,1,0
"111997",0,0,0
"111998",0,0,0
"111999",1,0,0
"112000",0,0,0
"112001",0,0,0
"112002",0,0,0
"112003",0,1,0
"112004",0,1,0
"112005",0,0,0
"112006",0,1,0
"112007",1,0,1
"112008",0,1,0
"112009",0,0,0
"112010",0,0,0
"112011",0,0,1
"112012",1,0,1
"112013",1,0,0
"112014",1,1,0
"112015",0,0,1
"112016",0,1,0
"112017",0,0,1
"112018",1,1,0
"112019",1,0,0
"112020",0,0,1
"112021",1,1,0
"112022",0,0,0
"112023",0,0,1
"112024",1,0,1
"112025",0,0,1
"112026",1,0,1
"112027",1,0,0
"112028",1,0,0
"112029",0,0,0
"112030",1,0,0
"112031",0,0,0
"112032",0,0,1
"112033",0,1,0
"112034",0,0,0
"112035",0,1,0
"112036",0,0,1
"112037",0,0,1
"112038",0,0,1
"112039",0,0,0
"112040",0,0,1
"112041",1,0,1
"112042",0,0,0
"112043",1,0,1
"112044",0,0,0
"112045",1,0,0
"112046",0,0,1
"112047",1,0,0
"112048",1,0,1
"112049",0,0,0
"112050",0,0,0
"112051",0,0,1
"112052",1,0,0
"112053",1,1,0
"112054",0,0,0
"112055",1,0,1
"112056",0,0,1
"112057",1,0,0
"112058",1,0,0
"112059",1,0,0
"112060",0,0,0
"112061",0,0,1
"112062",0,0,0
"112063",0,0,0
"112064",0,0,0
"112065",0,0,1
"112066",0,0,1
"112067",0,0,1
"112068",1,0,0
"112069",0,0,0
"112070",1,0,1
"112071",1,0,1
"112072",1,0,0
"112073",0,1,0
"112074",0,0,1
"112075",0,0,0
"112076",0,0,0
"112077",0,0,1
"112078",0,0,0
"112079",0,0,1
"112080",0,0,1
"112081",0,0,0
"112082",0,0,0
"112083",0,0,1
"112084",0,1,0
"112085",0,0,1
"112086",0,1,0
"112087",0,0,1
"112088",0,1,0
"112089",1,0,0
"112090",0,0,0
"112091",0,0,0
"112092",1,1,0
"112093",0,0,1
"112094",0,0,1
"112095",1,0,0
"112096",0,0,1
"112097",0,0,0
"112098",0,1,0
"112099",1,0,0
"112100",0,0,1
"112101",0,0,0
"112102",0,0,0
"112103",1,0,0
"112104",0,0,0
"112105",0,1,0
"112106",1,0,1
"112107",0,0,1
"112108",1,0,0
"112109",1,0,1
"112110",1,0,0
"112111",1,0,1
"112112",1,1,0
"112113",1,0,1
"112114",0,0,0
"112115",0,0,1
"112116",1,0,1
"112117",1,0,1
"112118",1,0,0
"112119",0,1,0
"112120",1,0,0
"112121",1,1,0
"112122",1,0,0
"112123",0,0,1
"112124",0,1,0
"112125",1,0,1
"112126",0,1,0
"112127",1,0,0
"112128",1,0,1
"112129",0,0,0
"112130",1,0,1
"112131",1,0,0
"112132",0,0,1
"112133",0,0,0
"112134",1,0,1
"112135",0,0,1
"112136",1,1,0
"112137",0,1,0
"112138",0,0,1
"112139",0,1,0
"112140",1,0,1
"112141",0,0,0
"112142",0,0,1
"112143",0,0,0
"112144",0,0,1
"112145",1,1,0
"112146",1,0,1
"112147",0,0,1
"112148",0,0,0
"112149",0,0,1
"112150",0,0,1
"112151",0,0,1
"112152",0,0,1
"112153",0,0,0
"112154",1,0,0
"112155",0,0,0
"112156",0,0,0
"112157",1,0,1
"112158",1,0,1
"112159",0,0,1
"112160",1,0,1
"112161",0,0,0
"112162",1,0,0
"112163",0,0,0
"112164",0,0,0
"112165",1,1,0
"112166",0,1,0
"112167",1,0,1
"112168",1,0,1
"112169",0,0,1
"112170",1,0,1
"112171",0,0,1
"112172",1,1,0
"112173",0,0,1
"112174",0,0,0
"112175",0,0,0
"112176",0,0,0
"112177",0,0,1
"112178",0,0,0
"112179",1,0,0
"112180",0,1,0
"112181",1,1,0
"112182",1,0,1
"112183",0,0,1
"112184",0,0,1
"112185",0,0,0
"112186",0,0,0
"112187",0,0,0
"112188",0,1,0
"112189",1,0,0
"112190",1,1,0
"112191",0,0,0
"112192",1,0,1
"112193",0,0,1
"112194",1,0,0
"112195",0,0,0
"112196",0,1,0
"112197",0,0,0
"112198",1,0,1
"112199",0,0,0
"112200",0,0,0
"112201",1,1,0
"112202",1,1,0
"112203",0,0,1
"112204",1,0,1
"112205",1,0,1
"112206",1,0,0
"112207",0,0,0
"112208",0,0,0
"112209",0,0,0
"112210",0,0,0
"112211",1,0,1
"112212",1,0,0
"112213",0,0,1
"112214",1,0,0
"112215",0,0,0
"112216",0,0,0
"112217",0,1,0
"112218",0,1,0
"112219",1,0,0
"112220",1,0,0
"112221",0,1,0
"112222",0,0,0
"112223",0,0,0
"112224",1,0,1
"112225",0,0,0
"112226",0,0,1
"112227",0,0,0
"112228",1,0,0
"112229",1,0,1
"112230",0,0,0
"112231",0,0,0
"112232",0,0,1
"112233",1,0,1
"112234",1,1,0
"112235",1,0,0
"112236",0,1,0
"112237",0,0,0
"112238",1,0,1
"112239",0,0,0
"112240",0,0,1
"112241",0,0,1
"112242",0,0,1
"112243",0,0,1
"112244",0,0,0
"112245",0,0,1
"112246",0,0,0
"112247",1,0,0
"112248",0,0,0
"112249",1,1,0
"112250",1,0,1
"112251",0,0,1
"112252",0,0,1
"112253",0,0,1
"112254",1,1,0
"112255",1,0,1
"112256",0,0,0
"112257",1,0,0
"112258",0,0,0
"112259",1,0,0
"112260",1,0,0
"112261",0,0,1
"112262",0,0,0
"112263",0,0,0
"112264",0,0,1
"112265",0,1,0
"112266",0,0,0
"112267",0,0,1
"112268",0,0,0
"112269",1,0,0
"112270",0,0,0
"112271",0,0,1
"112272",1,0,0
"112273",1,0,1
"112274",0,1,0
"112275",0,0,1
"112276",1,0,0
"112277",1,0,1
"112278",0,0,1
"112279",1,0,0
"112280",1,0,0
"112281",0,0,0
"112282",1,1,0
"112283",0,0,0
"112284",1,0,0
"112285",0,0,1
"112286",1,0,1
"112287",0,0,1
"112288",0,0,0
"112289",0,1,0
"112290",1,0,0
"112291",0,0,0
"112292",0,0,0
"112293",0,1,0
"112294",0,0,0
"112295",0,1,0
"112296",1,0,0
"112297",1,0,0
"112298",0,0,1
"112299",0,0,0
"112300",1,0,1
"112301",0,0,0
"112302",0,0,0
"112303",0,0,0
"112304",0,0,1
"112305",1,0,1
"112306",1,1,0
"112307",1,1,0
"112308",0,0,1
"112309",0,0,0
"112310",0,0,0
"112311",1,1,0
"112312",1,0,0
"112313",1,0,0
"112314",0,0,0
"112315",0,0,1
"112316",1,0,0
"112317",1,0,0
"112318",0,0,1
"112319",1,0,1
"112320",1,0,0
"112321",0,0,0
"112322",0,0,0
"112323",0,0,0
"112324",0,0,0
"112325",1,0,1
"112326",0,1,0
"112327",0,0,1
"112328",0,0,0
"112329",1,0,0
"112330",0,0,0
"112331",0,0,0
"112332",1,1,0
"112333",0,0,1
"112334",0,0,1
"112335",0,0,1
"112336",1,0,1
"112337",0,0,0
"112338",0,0,1
"112339",0,0,0
"112340",0,1,0
"112341",0,0,1
"112342",1,0,1
"112343",0,0,1
"112344",1,0,1
"112345",0,0,0
"112346",0,0,0
"112347",0,1,0
"112348",0,0,1
"112349",1,0,1
"112350",1,0,0
"112351",1,0,0
"112352",1,0,1
"112353",0,0,1
"112354",1,0,1
"112355",0,0,0
"112356",1,0,0
"112357",0,0,1
"112358",1,0,1
"112359",1,0,0
"112360",0,0,0
"112361",0,0,0
"112362",0,0,1
"112363",0,0,0
"112364",0,0,1
"112365",0,0,1
"112366",0,0,0
"112367",0,0,0
"112368",0,1,0
"112369",0,1,0
"112370",0,1,0
"112371",0,0,0
"112372",1,0,1
"112373",1,0,1
"112374",0,0,0
"112375",1,0,1
"112376",0,0,0
"112377",0,1,0
"112378",0,0,0
"112379",0,0,0
"112380",1,0,0
"112381",0,0,0
"112382",0,1,0
"112383",0,0,1
"112384",0,1,0
"112385",0,0,1
"112386",1,0,0
"112387",0,0,0
"112388",1,0,0
"112389",0,0,1
"112390",1,0,0
"112391",0,0,1
"112392",0,0,0
"112393",0,0,1
"112394",0,0,0
"112395",0,0,0
"112396",0,0,1
"112397",1,1,0
"112398",0,0,0
"112399",0,0,0
"112400",0,0,0
"112401",1,0,1
"112402",0,0,0
"112403",1,0,1
"112404",1,0,0
"112405",0,0,0
"112406",0,0,0
"112407",1,0,0
"112408",0,0,0
"112409",0,0,1
"112410",1,0,1
"112411",1,0,1
"112412",0,1,0
"112413",1,0,0
"112414",1,0,0
"112415",0,1,0
"112416",1,0,1
"112417",0,0,1
"112418",0,0,0
"112419",0,0,0
"112420",0,1,0
"112421",0,0,1
"112422",0,0,1
"112423",0,0,0
"112424",1,0,1
"112425",0,0,1
"112426",0,0,0
"112427",0,0,1
"112428",0,0,1
"112429",0,0,0
"112430",0,0,0
"112431",0,0,0
"112432",1,0,0
"112433",1,0,1
"112434",0,0,0
"112435",1,0,0
"112436",0,0,1
"112437",0,1,0
"112438",0,0,0
"112439",0,0,1
"112440",1,0,0
"112441",1,0,1
"112442",0,0,0
"112443",1,1,0
"112444",1,0,0
"112445",1,0,1
"112446",0,0,1
"112447",1,1,0
"112448",1,0,1
"112449",0,0,0
"112450",0,0,0
"112451",1,0,1
"112452",0,0,1
"112453",0,0,1
"112454",0,0,0
"112455",0,1,0
"112456",0,0,0
"112457",0,1,0
"112458",0,0,0
"112459",1,1,0
"112460",1,0,1
"112461",1,1,0
"112462",0,0,0
"112463",1,0,1
"112464",1,1,0
"112465",0,0,1
"112466",1,0,0
"112467",1,0,0
"112468",0,0,0
"112469",0,0,0
"112470",1,0,1
"112471",0,0,0
"112472",1,1,0
"112473",1,0,1
"112474",1,0,0
"112475",0,0,0
"112476",1,0,0
"112477",1,1,0
"112478",1,0,0
"112479",0,1,0
"112480",0,0,0
"112481",1,0,0
"112482",0,1,0
"112483",0,0,0
"112484",1,0,0
"112485",0,0,0
"112486",0,0,0
"112487",1,0,0
"112488",0,0,1
"112489",1,0,0
"112490",1,0,0
"112491",0,0,0
"112492",0,0,0
"112493",1,0,1
"112494",0,0,0
"112495",0,0,1
"112496",1,0,1
"112497",1,1,0
"112498",0,0,0
"112499",0,1,0
"112500",0,0,0
"112501",0,1,0
"112502",1,1,0
"112503",1,1,0
"112504",0,0,1
"112505",0,0,1
"112506",1,0,0
"112507",0,0,0
"112508",0,0,0
"112509",0,0,0
"112510",1,0,0
"112511",1,1,0
"112512",1,0,1
"112513",1,0,1
"112514",1,0,0
"112515",0,0,1
"112516",1,1,0
"112517",1,0,0
"112518",0,0,1
"112519",1,0,1
"112520",1,0,0
"112521",1,0,0
"112522",1,0,1
"112523",0,1,0
"112524",0,1,0
"112525",1,0,0
"112526",0,0,1
"112527",0,0,1
"112528",1,0,1
"112529",0,0,1
"112530",0,0,0
"112531",0,1,0
"112532",0,0,0
"112533",0,0,0
"112534",0,0,1
"112535",0,1,0
"112536",0,0,0
"112537",0,0,0
"112538",1,0,0
"112539",1,0,1
"112540",0,0,0
"112541",0,0,1
"112542",1,1,0
"112543",1,0,1
"112544",1,0,0
"112545",1,0,1
"112546",0,0,1
"112547",0,0,0
"112548",1,0,1
"112549",1,0,0
"112550",0,0,1
"112551",0,0,0
"112552",1,0,1
"112553",0,0,0
"112554",0,0,1
"112555",0,0,1
"112556",1,1,0
"112557",0,0,1
"112558",1,0,0
"112559",1,0,0
"112560",0,0,0
"112561",0,0,1
"112562",1,0,0
"112563",0,1,0
"112564",0,0,0
"112565",0,1,0
"112566",0,1,0
"112567",1,0,1
"112568",0,0,1
"112569",0,0,0
"112570",0,0,0
"112571",1,0,0
"112572",1,0,0
"112573",0,0,0
"112574",1,1,0
"112575",0,0,1
"112576",0,0,1
"112577",0,0,0
"112578",0,0,1
"112579",0,0,0
"112580",1,0,0
"112581",0,0,0
"112582",1,0,0
"112583",0,0,1
"112584",1,0,0
"112585",0,1,0
"112586",1,0,1
"112587",1,0,0
"112588",1,0,1
"112589",1,0,1
"112590",0,0,0
"112591",1,0,1
"112592",0,0,1
"112593",0,0,0
"112594",1,0,1
"112595",0,0,0
"112596",0,1,0
"112597",0,0,0
"112598",0,0,1
"112599",1,0,1
"112600",1,0,1
"112601",1,0,0
"112602",0,1,0
"112603",0,1,0
"112604",1,1,0
"112605",0,0,0
"112606",0,1,0
"112607",0,0,0
"112608",1,0,1
"112609",1,0,1
"112610",0,0,1
"112611",0,0,0
"112612",0,0,1
"112613",0,0,0
"112614",0,0,0
"112615",0,0,1
"112616",1,1,0
"112617",0,0,0
"112618",0,0,0
"112619",0,0,0
"112620",0,0,1
"112621",0,0,0
"112622",0,0,0
"112623",0,0,0
"112624",1,0,1
"112625",0,1,0
"112626",1,0,1
"112627",0,0,0
"112628",0,0,0
"112629",0,0,1
"112630",0,0,1
"112631",0,0,1
"112632",1,0,1
"112633",1,1,0
"112634",0,0,0
"112635",0,1,0
"112636",1,0,0
"112637",1,0,0
"112638",0,1,0
"112639",0,0,0
"112640",0,0,0
"112641",0,0,0
"112642",0,0,0
"112643",1,0,1
"112644",0,0,1
"112645",0,0,0
"112646",1,1,0
"112647",0,0,1
"112648",0,0,0
"112649",0,0,0
"112650",0,0,1
"112651",0,0,1
"112652",1,0,0
"112653",1,1,0
"112654",0,0,1
"112655",1,0,0
"112656",1,0,0
"112657",1,0,0
"112658",1,0,1
"112659",0,0,0
"112660",0,1,0
"112661",1,0,1
"112662",1,1,0
"112663",1,0,0
"112664",0,1,0
"112665",1,1,0
"112666",0,0,0
"112667",1,0,0
"112668",1,0,0
"112669",1,0,1
"112670",0,0,0
"112671",0,0,0
"112672",0,1,0
"112673",1,0,0
"112674",1,0,0
"112675",0,0,0
"112676",0,0,0
"112677",0,0,1
"112678",1,0,1
"112679",1,0,0
"112680",0,0,0
"112681",1,0,0
"112682",0,0,1
"112683",0,1,0
"112684",0,0,1
"112685",1,0,0
"112686",0,0,1
"112687",1,0,0
"112688",0,1,0
"112689",0,0,1
"112690",1,0,1
"112691",1,0,0
"112692",0,1,0
"112693",1,0,0
"112694",0,0,0
"112695",1,0,0
"112696",1,0,0
"112697",0,0,1
"112698",1,0,0
"112699",0,1,0
"112700",0,0,0
"112701",0,1,0
"112702",1,1,0
"112703",0,0,0
"112704",1,1,0
"112705",0,0,0
"112706",1,0,0
"112707",1,1,0
"112708",0,0,1
"112709",0,0,0
"112710",0,0,0
"112711",1,0,0
"112712",1,1,0
"112713",1,0,0
"112714",0,1,0
"112715",0,1,0
"112716",1,1,0
"112717",1,1,0
"112718",1,0,0
"112719",0,0,0
"112720",1,0,0
"112721",0,0,0
"112722",1,0,1
"112723",0,0,0
"112724",0,0,0
"112725",0,0,1
"112726",0,0,0
"112727",1,0,0
"112728",1,0,0
"112729",1,0,0
"112730",0,0,1
"112731",1,0,0
"112732",0,0,0
"112733",0,0,1
"112734",0,0,1
"112735",0,0,0
"112736",0,0,0
"112737",0,1,0
"112738",0,1,0
"112739",1,1,0
"112740",1,0,0
"112741",0,0,0
"112742",0,1,0
"112743",0,0,0
"112744",1,0,1
"112745",0,0,0
"112746",0,0,1
"112747",0,0,1
"112748",0,0,0
"112749",0,0,0
"112750",1,1,0
"112751",0,0,1
"112752",0,0,0
"112753",1,0,1
"112754",0,0,0
"112755",1,0,0
"112756",0,0,0
"112757",1,1,0
"112758",0,0,0
"112759",0,0,1
"112760",0,0,0
"112761",0,0,0
"112762",0,0,0
"112763",1,0,1
"112764",0,0,0
"112765",1,0,0
"112766",0,0,0
"112767",0,0,0
"112768",1,0,1
"112769",0,0,1
"112770",1,1,0
"112771",0,1,0
"112772",1,0,1
"112773",1,0,1
"112774",0,0,1
"112775",0,0,0
"112776",0,0,1
"112777",0,0,1
"112778",1,0,1
"112779",0,0,1
"112780",1,0,1
"112781",0,0,1
"112782",1,0,0
"112783",0,1,0
"112784",0,0,0
"112785",1,0,0
"112786",0,1,0
"112787",1,0,0
"112788",0,0,0
"112789",0,0,0
"112790",0,0,0
"112791",0,0,1
"112792",0,0,0
"112793",0,1,0
"112794",0,0,0
"112795",0,0,1
"112796",0,0,1
"112797",0,0,1
"112798",0,0,0
"112799",1,0,1
"112800",0,1,0
"112801",0,0,0
"112802",0,0,1
"112803",1,0,0
"112804",0,0,0
"112805",0,0,0
"112806",0,1,0
"112807",0,0,1
"112808",1,0,1
"112809",0,0,1
"112810",1,0,0
"112811",0,0,0
"112812",1,0,1
"112813",1,0,0
"112814",1,0,1
"112815",0,1,0
"112816",0,1,0
"112817",1,0,0
"112818",1,0,1
"112819",1,0,1
"112820",0,0,1
"112821",0,1,0
"112822",1,1,0
"112823",0,0,0
"112824",0,0,1
"112825",1,0,1
"112826",0,0,0
"112827",0,0,0
"112828",0,0,1
"112829",0,0,0
"112830",1,0,0
"112831",0,0,1
"112832",1,1,0
"112833",1,0,0
"112834",0,1,0
"112835",1,0,0
"112836",1,0,0
"112837",0,0,1
"112838",1,0,1
"112839",0,0,1
"112840",0,0,1
"112841",0,0,0
"112842",0,0,0
"112843",0,1,0
"112844",1,0,1
"112845",0,1,0
"112846",0,1,0
"112847",1,1,0
"112848",0,1,0
"112849",0,0,0
"112850",0,1,0
"112851",0,0,0
"112852",0,0,0
"112853",0,0,1
"112854",0,0,0
"112855",0,1,0
"112856",0,1,0
"112857",1,0,1
"112858",0,0,0
"112859",0,0,0
"112860",1,0,1
"112861",1,1,0
"112862",1,0,1
"112863",0,0,1
"112864",1,0,1
"112865",0,1,0
"112866",0,0,0
"112867",0,0,0
"112868",0,0,0
"112869",1,0,0
"112870",1,0,0
"112871",0,0,0
"112872",0,0,0
"112873",0,0,0
"112874",0,0,1
"112875",0,0,1
"112876",0,0,1
"112877",1,0,0
"112878",0,0,1
"112879",0,0,0
"112880",1,0,1
"112881",0,0,0
"112882",0,0,0
"112883",1,1,0
"112884",0,1,0
"112885",1,0,0
"112886",0,0,1
"112887",0,0,1
"112888",0,0,0
"112889",1,0,1
"112890",1,0,0
"112891",0,0,1
"112892",1,1,0
"112893",0,0,0
"112894",0,0,1
"112895",1,0,1
"112896",0,0,0
"112897",0,0,0
"112898",0,1,0
"112899",0,0,1
"112900",0,0,0
"112901",0,0,0
"112902",0,0,0
"112903",1,0,1
"112904",0,0,0
"112905",1,0,0
"112906",1,0,1
"112907",0,0,0
"112908",1,0,1
"112909",0,0,0
"112910",0,0,1
"112911",0,1,0
"112912",1,0,1
"112913",0,0,0
"112914",1,0,1
"112915",1,0,0
"112916",0,0,1
"112917",0,0,1
"112918",0,0,0
"112919",0,1,0
"112920",0,0,0
"112921",0,0,0
"112922",0,0,1
"112923",0,0,0
"112924",1,0,0
"112925",0,1,0
"112926",0,0,1
"112927",0,0,0
"112928",1,0,1
"112929",0,0,1
"112930",1,0,1
"112931",1,0,0
"112932",0,0,0
"112933",1,1,0
"112934",0,0,0
"112935",0,1,0
"112936",1,0,1
"112937",0,0,0
"112938",1,0,1
"112939",1,0,0
"112940",0,1,0
"112941",1,0,1
"112942",0,0,1
"112943",1,0,0
"112944",1,1,0
"112945",0,0,0
"112946",1,0,0
"112947",1,0,0
"112948",0,0,0
"112949",1,0,0
"112950",1,0,1
"112951",0,1,0
"112952",1,0,1
"112953",1,0,0
"112954",0,0,0
"112955",0,0,0
"112956",1,0,0
"112957",0,0,0
"112958",0,0,0
"112959",1,0,1
"112960",0,0,0
"112961",0,0,0
"112962",0,0,0
"112963",1,0,1
"112964",0,0,0
"112965",0,0,0
"112966",0,1,0
"112967",0,0,0
"112968",0,0,1
"112969",0,1,0
"112970",0,0,0
"112971",0,0,1
"112972",0,0,1
"112973",1,1,0
"112974",1,0,0
"112975",0,0,0
"112976",1,0,1
"112977",0,0,0
"112978",0,0,0
"112979",1,0,1
"112980",1,0,1
"112981",0,0,1
"112982",0,0,1
"112983",1,0,0
"112984",0,0,1
"112985",1,1,0
"112986",0,0,1
"112987",1,0,1
"112988",0,0,0
"112989",1,1,0
"112990",0,0,0
"112991",1,0,0
"112992",1,0,1
"112993",0,0,1
"112994",0,0,0
"112995",0,0,1
"112996",0,0,0
"112997",1,0,1
"112998",1,0,0
"112999",0,1,0
"113000",0,0,1
"113001",0,0,1
"113002",1,0,1
"113003",0,0,1
"113004",0,1,0
"113005",1,0,1
"113006",0,0,0
"113007",1,0,1
"113008",1,0,0
"113009",0,0,1
"113010",1,0,1
"113011",0,0,0
"113012",0,0,0
"113013",0,0,1
"113014",0,0,0
"113015",1,0,0
"113016",1,1,0
"113017",1,0,0
"113018",0,1,0
"113019",1,0,0
"113020",1,0,1
"113021",1,0,0
"113022",1,0,0
"113023",0,0,1
"113024",1,0,1
"113025",0,1,0
"113026",1,0,0
"113027",0,0,0
"113028",0,0,0
"113029",0,0,0
"113030",0,0,0
"113031",1,0,1
"113032",0,1,0
"113033",0,0,1
"113034",1,0,0
"113035",0,0,0
"113036",0,1,0
"113037",1,0,0
"113038",1,0,1
"113039",1,0,0
"113040",0,0,1
"113041",1,0,1
"113042",0,0,0
"113043",0,0,1
"113044",1,0,0
"113045",1,0,1
"113046",0,0,1
"113047",1,0,1
"113048",1,0,0
"113049",0,0,0
"113050",1,0,0
"113051",1,0,1
"113052",1,0,1
"113053",1,0,1
"113054",1,0,1
"113055",0,1,0
