"","V7221","V8502","V8512","V8565"
"114255",1,1,1,0
"114256",0,0,0,0
"114257",0,0,0,0
"114258",1,0,0,0
"114259",0,1,0,0
"114260",1,0,1,1
"114261",0,1,0,0
"114262",0,0,0,0
"114263",1,0,1,0
"114264",0,0,0,0
"114265",1,0,0,0
"114266",0,0,0,0
"114267",1,0,0,0
"114268",0,0,1,1
"114269",1,0,1,0
"114270",0,0,0,0
"114271",1,0,1,0
"114272",1,0,1,1
"114273",0,1,1,0
"114274",0,0,0,0
"114275",1,0,1,1
"114276",0,0,0,0
"114277",0,0,0,0
"114278",0,0,0,0
"114279",0,0,1,0
"114280",1,0,0,0
"114281",1,0,0,1
"114282",1,0,0,0
"114283",1,0,0,0
"114284",0,0,1,0
"114285",1,1,1,0
"114286",1,0,0,0
"114287",0,1,0,1
"114288",1,0,0,0
"114289",1,0,0,0
"114290",0,0,0,0
"114291",0,0,0,0
"114292",1,0,1,0
"114293",0,0,1,1
"114294",1,0,1,0
"114295",0,0,0,0
"114296",0,0,0,0
"114297",1,0,0,0
"114298",0,0,0,0
"114299",0,0,0,0
"114300",1,0,0,0
"114301",0,1,0,1
"114302",1,0,0,0
"114303",0,0,1,0
"114304",0,0,0,0
"114305",0,0,0,0
"114306",0,0,0,0
"114307",1,0,1,1
"114308",0,0,0,0
"114309",1,0,1,0
"114310",0,0,0,0
"114311",1,0,0,0
"114312",1,0,0,0
"114313",0,0,1,0
"114314",0,0,0,0
"114315",0,0,0,0
"114316",1,0,0,0
"114317",0,0,1,1
"114318",1,0,0,0
"114319",1,0,0,0
"114320",0,0,1,0
"114321",0,0,0,0
"114322",1,0,0,0
"114323",0,0,0,0
"114324",1,0,0,0
"114325",0,0,0,0
"114326",1,0,1,0
"114327",0,1,0,0
"114328",1,1,0,1
"114329",0,0,1,0
"114330",1,0,1,0
"114331",1,0,1,0
"114332",1,0,1,0
"114333",0,0,0,0
"114334",0,0,0,0
"114335",0,0,0,0
"114336",1,0,1,1
"114337",1,0,1,1
"114338",0,0,1,1
"114339",1,0,0,0
"114340",1,0,0,0
"114341",1,1,0,0
"114342",1,0,1,0
"114343",1,0,0,0
"114344",1,0,1,1
"114345",1,0,1,1
"114346",1,0,0,0
"114347",1,1,1,0
"114348",1,0,0,0
"114349",1,0,1,0
"114350",1,0,0,0
"114351",1,0,1,0
"114352",0,0,1,0
"114353",0,0,0,0
"114354",0,0,0,0
"114355",1,0,0,0
"114356",0,0,1,1
"114357",0,0,1,0
"114358",1,0,1,0
"114359",0,0,0,0
"114360",1,1,0,0
"114361",1,0,0,0
"114362",0,0,0,0
"114363",1,1,1,0
"114364",0,0,1,0
"114365",1,0,0,0
"114366",1,0,0,0
"114367",0,1,0,0
"114368",1,0,1,0
"114369",0,0,1,0
"114370",0,0,0,0
"114371",1,0,0,0
"114372",1,0,1,1
"114373",0,0,0,0
"114374",0,0,0,0
"114375",1,0,1,0
"114376",0,0,1,0
"114377",0,0,0,0
"114378",1,0,0,0
"114379",0,1,0,1
"114380",1,0,1,0
"114381",1,1,1,0
"114382",0,0,1,0
"114383",0,1,1,0
"114384",1,1,0,0
"114385",1,0,0,0
"114386",1,0,0,0
"114387",0,0,0,0
"114388",0,0,1,0
"114389",0,0,0,0
"114390",1,0,0,0
"114391",0,0,1,0
"114392",1,0,0,0
"114393",1,0,0,0
"114394",0,0,0,0
"114395",1,0,1,1
"114396",1,0,0,0
"114397",1,1,0,0
"114398",1,0,0,0
"114399",0,0,0,0
"114400",0,0,0,0
"114401",1,0,1,1
"114402",1,0,0,0
"114403",1,0,0,0
"114404",1,0,1,0
"114405",0,1,0,0
"114406",1,0,0,0
"114407",0,0,0,0
"114408",1,0,0,0
"114409",1,0,0,0
"114410",1,1,1,0
"114411",1,0,0,0
"114412",0,0,0,0
"114413",1,0,0,0
"114414",0,1,1,1
"114415",0,0,0,0
"114416",1,0,1,0
"114417",0,0,1,0
"114418",0,1,0,0
"114419",1,0,1,0
"114420",0,0,0,0
"114421",0,0,0,0
"114422",1,0,1,0
"114423",0,0,1,1
"114424",1,0,1,0
"114425",1,1,1,1
"114426",1,0,1,1
"114427",0,0,1,0
"114428",0,0,1,0
"114429",0,0,0,0
"114430",0,0,0,0
"114431",1,0,0,0
"114432",1,0,0,0
"114433",0,0,0,0
"114434",1,0,0,0
"114435",0,0,0,1
"114436",1,0,0,0
"114437",1,0,0,0
"114438",0,0,0,0
"114439",1,0,0,0
"114440",1,0,0,0
"114441",0,0,0,0
"114442",1,0,0,0
"114443",1,0,1,0
"114444",1,0,1,0
"114445",0,0,0,0
"114446",1,0,0,0
"114447",1,0,1,0
"114448",0,0,0,0
"114449",0,0,1,0
"114450",1,0,0,0
"114451",0,1,0,1
"114452",1,0,1,0
"114453",1,0,0,0
"114454",1,0,1,0
"114455",1,0,0,0
"114456",1,0,1,0
"114457",1,0,0,0
"114458",0,0,1,0
"114459",1,0,1,0
"114460",1,0,0,0
"114461",0,0,1,1
"114462",1,0,1,0
"114463",1,0,1,0
"114464",0,0,0,0
"114465",1,0,1,1
"114466",0,0,0,0
"114467",1,0,0,0
"114468",0,0,0,0
"114469",0,0,0,0
"114470",0,0,0,0
"114471",0,0,0,0
"114472",1,0,1,0
"114473",0,0,0,0
"114474",0,0,0,0
"114475",0,0,0,0
"114476",0,0,0,0
"114477",0,0,0,0
"114478",1,0,1,0
"114479",0,0,0,0
"114480",0,0,0,0
"114481",0,0,0,0
"114482",1,0,0,0
"114483",0,0,0,0
"114484",0,0,0,0
"114485",1,0,0,0
"114486",0,0,0,0
"114487",0,0,0,0
"114488",1,0,1,0
"114489",0,1,1,0
"114490",0,1,0,1
"114491",0,0,1,0
"114492",0,0,0,0
"114493",1,0,1,0
"114494",1,0,1,1
"114495",0,0,0,0
"114496",1,0,1,0
"114497",0,0,0,0
"114498",0,0,0,0
"114499",1,1,0,0
"114500",0,0,0,0
"114501",0,0,0,0
"114502",1,0,1,0
"114503",0,0,0,0
"114504",1,1,0,1
"114505",1,0,1,0
"114506",0,0,0,0
"114507",0,0,0,0
"114508",1,0,1,0
"114509",1,0,0,0
"114510",1,1,1,0
"114511",0,1,1,0
"114512",0,0,0,0
"114513",1,0,1,0
"114514",1,0,0,0
"114515",0,1,0,0
"114516",0,1,0,0
"114517",0,0,0,0
"114518",0,0,0,0
"114519",1,0,0,0
"114520",1,1,0,1
"114521",1,1,0,0
"114522",1,0,1,1
"114523",0,0,0,0
"114524",1,0,0,0
"114525",1,0,0,0
"114526",0,0,0,0
"114527",1,0,1,1
"114528",1,1,0,1
"114529",0,0,0,0
"114530",1,0,1,1
"114531",0,1,1,0
"114532",0,0,1,0
"114533",1,0,0,0
"114534",1,1,1,1
"114535",1,0,0,0
"114536",0,0,0,0
"114537",1,0,0,0
"114538",1,0,0,0
"114539",1,0,0,0
"114540",0,0,0,0
"114541",1,0,1,1
"114542",0,0,0,0
"114543",1,1,1,1
"114544",1,0,1,0
"114545",1,0,0,0
"114546",1,0,0,0
"114547",1,0,0,0
"114548",0,0,0,0
"114549",1,0,1,0
"114550",0,0,0,0
"114551",1,0,0,0
"114552",1,0,0,0
"114553",1,1,0,1
"114554",0,0,0,0
"114555",1,0,1,0
"114556",0,0,0,0
"114557",1,0,0,0
"114558",1,0,1,0
"114559",0,0,0,0
"114560",1,0,0,0
"114561",1,0,0,0
"114562",0,0,0,0
"114563",1,0,1,0
"114564",1,0,1,0
"114565",1,0,0,0
"114566",0,0,1,0
"114567",1,0,1,1
"114568",1,1,1,1
"114569",1,0,0,0
"114570",1,0,1,0
"114571",0,0,0,0
"114572",1,1,0,1
"114573",1,0,0,0
"114574",1,0,1,0
"114575",0,0,0,0
"114576",0,1,0,1
"114577",0,1,1,1
"114578",0,0,0,0
"114579",1,0,0,0
"114580",1,0,0,0
"114581",0,1,1,1
"114582",0,0,0,0
"114583",0,0,1,1
"114584",0,0,0,0
"114585",1,0,1,0
"114586",1,0,0,0
"114587",1,1,1,1
"114588",1,1,0,0
"114589",0,0,0,0
"114590",0,0,0,0
"114591",1,1,0,0
"114592",0,0,0,0
"114593",1,0,0,0
"114594",1,0,1,0
"114595",0,1,0,1
"114596",1,0,0,0
"114597",1,0,0,0
"114598",0,0,0,0
"114599",1,0,0,0
"114600",1,0,0,0
"114601",0,0,0,0
"114602",1,0,0,0
"114603",0,0,1,1
"114604",0,0,0,0
"114605",0,0,1,1
"114606",1,0,1,1
"114607",0,0,1,0
"114608",1,0,0,0
"114609",0,0,0,0
"114610",0,0,1,0
"114611",0,0,0,0
"114612",0,0,1,0
"114613",1,0,1,0
"114614",0,0,0,0
"114615",1,1,0,0
"114616",1,0,1,0
"114617",0,0,0,0
"114618",0,0,1,0
"114619",0,0,0,0
"114620",0,0,1,0
"114621",1,0,0,0
"114622",0,0,0,0
"114623",1,0,1,0
"114624",1,0,0,0
"114625",1,1,1,1
"114626",1,0,0,0
"114627",1,0,0,0
"114628",1,1,0,0
"114629",1,0,0,0
"114630",0,0,1,1
"114631",0,1,0,1
"114632",0,0,0,0
"114633",0,0,1,0
"114634",0,0,1,0
"114635",0,0,1,1
"114636",0,0,0,0
"114637",1,0,0,0
"114638",1,0,1,1
"114639",0,0,0,0
"114640",0,0,0,0
"114641",1,0,0,0
"114642",0,0,0,0
"114643",0,0,1,0
"114644",1,0,0,0
"114645",0,0,1,0
"114646",1,0,0,0
"114647",1,0,0,0
"114648",1,0,1,0
"114649",1,1,1,1
"114650",1,0,0,0
"114651",1,0,0,0
"114652",1,0,0,0
"114653",0,0,0,0
"114654",1,0,0,0
"114655",1,0,0,0
"114656",1,0,1,1
"114657",1,0,0,0
"114658",0,0,0,0
"114659",0,0,1,1
"114660",0,0,1,0
"114661",0,0,0,0
"114662",0,0,1,1
"114663",0,0,1,1
"114664",1,0,0,0
"114665",0,0,0,0
"114666",1,0,0,0
"114667",0,0,0,0
"114668",0,0,0,0
"114669",1,0,1,0
"114670",1,0,1,0
"114671",1,0,0,0
"114672",0,0,0,0
"114673",1,0,1,0
"114674",1,0,0,0
"114675",0,0,0,0
"114676",0,0,0,0
"114677",0,0,1,1
"114678",0,0,0,0
"114679",1,0,0,0
"114680",1,0,0,0
"114681",1,0,0,0
"114682",1,0,1,0
"114683",1,0,1,0
"114684",1,0,0,0
"114685",1,1,1,1
"114686",0,0,0,0
"114687",0,1,0,1
"114688",0,0,0,0
"114689",1,0,0,0
"114690",1,0,0,0
"114691",0,0,0,0
"114692",0,0,0,0
"114693",1,0,0,0
"114694",1,0,0,0
"114695",1,0,0,0
"114696",0,0,0,0
"114697",0,1,1,0
"114698",1,1,0,0
"114699",0,1,1,0
"114700",1,0,0,0
"114701",1,0,0,0
"114702",1,0,0,0
"114703",0,0,1,0
"114704",0,0,0,0
"114705",0,0,1,0
"114706",1,0,1,0
"114707",0,1,0,0
"114708",1,0,0,0
"114709",0,0,0,0
"114710",0,0,0,0
"114711",0,0,1,0
"114712",1,0,1,0
"114713",0,0,0,0
"114714",1,0,0,0
"114715",1,0,0,0
"114716",0,0,0,0
"114717",0,1,1,0
"114718",0,0,0,0
"114719",1,0,0,0
"114720",1,0,0,0
"114721",0,0,0,0
"114722",1,0,0,0
"114723",0,0,1,1
"114724",0,0,0,1
"114725",1,0,0,0
"114726",1,0,0,0
"114727",1,1,1,0
"114728",0,0,0,0
"114729",1,0,1,0
"114730",0,1,0,1
"114731",1,0,0,0
"114732",1,0,0,0
"114733",0,0,0,0
"114734",1,0,0,0
"114735",1,0,0,0
"114736",0,0,0,0
"114737",1,0,0,0
"114738",0,1,0,1
"114739",0,0,0,0
"114740",0,0,0,0
"114741",1,0,0,0
"114742",0,0,1,0
"114743",1,0,0,0
"114744",1,0,0,0
"114745",0,0,0,0
"114746",0,0,0,0
"114747",0,0,1,0
"114748",0,0,0,0
"114749",1,0,1,0
"114750",1,0,0,0
"114751",0,0,0,0
"114752",0,1,1,0
"114753",0,0,0,0
"114754",1,0,0,0
"114755",0,0,0,0
"114756",1,0,0,0
"114757",0,0,0,0
"114758",1,0,0,0
"114759",1,0,0,0
"114760",1,0,0,0
"114761",1,0,0,0
"114762",0,0,1,0
"114763",1,0,0,0
"114764",0,0,0,0
"114765",0,0,1,0
"114766",1,0,0,0
"114767",0,0,0,1
"114768",1,0,0,0
"114769",1,0,1,0
"114770",0,0,1,0
"114771",0,0,0,0
"114772",0,0,0,0
"114773",0,0,0,0
"114774",0,0,0,0
"114775",0,0,0,1
"114776",1,0,0,0
"114777",0,0,0,0
"114778",0,0,1,1
"114779",0,0,0,0
"114780",0,0,1,0
"114781",1,0,1,0
"114782",0,0,0,0
"114783",1,0,0,0
"114784",1,1,0,1
"114785",0,0,0,0
"114786",0,0,0,0
"114787",1,0,0,0
"114788",1,0,1,1
"114789",0,0,0,0
"114790",0,0,0,0
"114791",1,0,0,0
"114792",1,0,0,0
"114793",1,0,0,0
"114794",0,0,1,1
"114795",0,0,0,0
"114796",0,0,1,1
"114797",0,0,0,0
"114798",0,1,1,0
"114799",1,0,0,0
"114800",1,0,0,0
"114801",1,0,1,0
"114802",0,0,0,1
"114803",1,0,1,0
"114804",0,1,0,0
"114805",1,0,0,0
"114806",1,0,0,0
"114807",1,0,1,0
"114808",1,0,0,0
"114809",0,0,0,0
"114810",1,0,1,1
"114811",1,0,1,0
"114812",0,0,1,0
"114813",1,0,1,1
"114814",1,0,0,0
"114815",1,0,1,0
"114816",0,1,0,0
"114817",1,0,0,0
"114818",0,0,0,1
"114819",1,0,0,0
"114820",1,0,0,0
"114821",1,0,0,0
"114822",1,0,0,0
"114823",0,1,0,0
"114824",1,0,0,0
"114825",1,0,0,0
"114826",0,0,1,1
"114827",0,0,0,0
"114828",0,0,1,1
"114829",0,0,0,0
"114830",1,0,1,0
"114831",0,0,0,0
"114832",0,0,0,0
"114833",0,0,0,0
"114834",0,1,1,0
"114835",1,1,0,0
"114836",1,0,0,0
"114837",0,0,1,0
"114838",1,0,0,0
"114839",1,0,1,1
"114840",1,0,0,0
"114841",0,1,0,1
"114842",0,0,0,0
"114843",1,0,0,0
"114844",0,0,0,0
"114845",0,0,1,0
"114846",0,0,0,0
"114847",1,0,1,0
"114848",1,0,0,0
"114849",1,0,1,1
"114850",0,0,0,0
"114851",1,0,0,0
"114852",1,1,0,0
"114853",0,0,1,1
"114854",0,0,0,0
"114855",0,0,0,1
"114856",1,0,1,1
"114857",0,0,0,0
"114858",0,0,0,0
"114859",1,0,0,0
"114860",0,0,1,1
"114861",0,0,0,0
"114862",1,0,0,0
"114863",0,0,0,0
"114864",1,0,0,0
"114865",1,0,0,0
"114866",1,0,1,0
"114867",1,0,0,0
"114868",0,0,0,0
"114869",1,0,1,0
"114870",0,0,1,0
"114871",0,0,0,0
"114872",0,0,0,0
"114873",1,0,1,0
"114874",1,0,0,0
"114875",0,0,0,0
"114876",1,0,0,0
"114877",1,0,0,1
"114878",1,0,0,0
"114879",0,0,0,0
"114880",0,0,0,0
"114881",0,0,1,0
"114882",1,0,0,0
"114883",0,0,0,0
"114884",1,0,0,0
"114885",0,0,1,0
"114886",0,0,0,0
"114887",0,0,0,0
"114888",1,0,0,0
"114889",1,0,0,0
"114890",1,0,0,0
"114891",1,0,0,0
"114892",1,0,1,1
"114893",0,0,0,1
"114894",0,0,0,0
"114895",1,0,0,0
"114896",0,0,0,1
"114897",0,0,0,0
"114898",1,0,0,0
"114899",1,0,0,0
"114900",1,0,0,0
"114901",1,1,1,1
"114902",1,0,0,0
"114903",0,0,0,0
"114904",0,0,0,0
"114905",0,0,0,0
"114906",0,1,0,1
"114907",0,0,1,0
"114908",1,0,0,0
"114909",0,0,0,0
"114910",0,1,0,1
"114911",0,0,1,0
"114912",1,0,1,0
"114913",1,0,0,0
"114914",0,0,0,0
"114915",0,1,0,0
"114916",0,0,1,0
"114917",1,0,0,0
"114918",1,0,1,0
"114919",0,1,0,1
"114920",1,0,0,0
"114921",1,0,1,1
"114922",0,0,0,0
"114923",0,0,0,0
"114924",0,0,0,0
"114925",1,0,0,0
"114926",1,0,1,0
"114927",1,0,0,0
"114928",1,1,0,1
"114929",1,0,0,0
"114930",1,0,0,0
"114931",0,0,0,0
"114932",1,0,0,0
"114933",0,0,0,0
"114934",1,0,0,0
"114935",0,0,0,0
"114936",1,0,1,0
"114937",1,0,1,0
"114938",0,0,0,0
"114939",1,0,1,0
"114940",1,1,0,0
"114941",0,1,0,0
"114942",0,0,1,1
"114943",1,0,1,0
"114944",1,0,0,0
"114945",1,0,0,0
"114946",0,0,1,0
"114947",1,0,0,0
"114948",1,0,0,0
"114949",1,0,0,1
"114950",0,0,1,0
"114951",0,0,1,0
"114952",1,0,1,0
"114953",0,0,0,0
"114954",0,0,1,0
"114955",0,1,0,0
"114956",0,0,0,0
"114957",0,0,0,0
"114958",0,0,0,0
"114959",0,0,0,0
"114960",1,0,0,0
"114961",1,0,1,0
"114962",1,0,0,0
"114963",1,0,0,0
"114964",0,0,1,1
"114965",1,0,1,0
"114966",1,0,1,0
"114967",1,0,1,1
"114968",1,0,0,0
"114969",0,0,0,0
"114970",0,0,0,0
"114971",1,0,0,0
"114972",1,1,0,0
"114973",0,0,0,0
"114974",0,0,0,0
"114975",0,0,0,1
"114976",1,0,0,0
"114977",0,0,0,0
"114978",1,0,0,0
"114979",1,0,0,0
"114980",1,0,0,0
"114981",0,0,0,0
"114982",1,0,0,0
"114983",1,0,1,0
"114984",1,0,0,0
"114985",0,0,0,0
"114986",1,0,1,0
"114987",1,0,1,0
"114988",0,0,1,0
"114989",0,0,1,1
"114990",1,0,0,0
"114991",1,0,0,0
"114992",0,0,0,0
"114993",1,0,0,0
"114994",0,1,1,1
"114995",1,0,1,0
"114996",1,0,0,0
"114997",0,0,0,0
"114998",1,0,0,0
"114999",0,0,0,0
"115000",1,0,1,0
"115001",0,0,0,0
"115002",0,0,0,0
"115003",1,0,0,0
"115004",1,0,0,0
"115005",0,0,1,0
"115006",1,0,0,0
"115007",0,0,0,0
"115008",0,0,0,0
"115009",1,0,0,0
"115010",0,0,0,0
"115011",1,0,1,0
"115012",1,0,1,0
"115013",1,0,0,0
"115014",0,0,1,1
"115015",0,0,0,0
"115016",1,0,1,0
"115017",1,0,1,0
"115018",0,0,1,1
"115019",0,0,1,0
"115020",0,0,0,0
"115021",0,0,0,0
"115022",1,0,0,0
"115023",1,0,1,0
"115024",1,0,0,0
"115025",1,0,0,0
"115026",1,0,0,0
"115027",1,0,0,0
"115028",0,0,1,0
"115029",1,0,1,0
"115030",0,0,1,0
"115031",0,0,0,0
"115032",1,1,0,1
"115033",0,0,0,0
"115034",1,0,0,0
"115035",1,0,0,0
"115036",1,0,0,0
"115037",0,0,1,0
"115038",0,0,1,0
"115039",0,0,1,0
"115040",1,0,0,0
"115041",1,1,0,1
"115042",1,0,0,0
"115043",1,0,0,0
"115044",1,0,0,0
"115045",1,0,0,0
"115046",1,0,0,0
"115047",1,1,0,0
"115048",0,0,1,0
"115049",1,0,1,0
"115050",1,0,0,0
"115051",0,0,0,0
"115052",1,0,0,0
"115053",0,0,0,0
"115054",0,0,0,0
"115055",1,0,0,0
"115056",0,0,0,0
"115057",0,0,0,0
"115058",1,0,0,0
"115059",1,0,0,0
"115060",1,0,0,0
"115061",0,0,0,0
"115062",0,0,0,0
"115063",0,0,0,0
"115064",1,0,0,0
"115065",1,0,0,0
"115066",0,0,0,0
"115067",0,0,1,0
"115068",0,0,1,0
"115069",0,0,0,0
"115070",1,0,0,0
"115071",1,0,0,0
"115072",0,0,0,0
"115073",1,0,0,0
"115074",0,0,1,0
"115075",0,0,1,1
"115076",0,0,0,0
"115077",0,0,0,0
"115078",1,0,0,0
"115079",1,0,0,0
"115080",1,0,0,0
"115081",0,0,0,0
"115082",1,0,1,1
"115083",1,1,0,0
"115084",1,0,0,0
"115085",0,1,1,0
"115086",0,0,0,0
"115087",0,1,0,1
"115088",0,1,1,1
"115089",0,0,0,0
"115090",0,0,1,0
"115091",1,0,1,0
"115092",1,0,0,0
"115093",0,0,1,0
"115094",0,0,0,0
"115095",0,0,0,0
"115096",0,0,0,0
"115097",1,0,1,1
"115098",0,0,1,0
"115099",1,0,1,0
"115100",0,0,0,1
"115101",1,1,1,0
"115102",0,0,1,1
"115103",0,0,0,0
"115104",1,0,0,0
"115105",1,1,1,1
"115106",1,0,0,0
"115107",1,0,1,0
"115108",0,0,0,0
"115109",1,0,1,0
"115110",1,0,1,0
"115111",1,1,1,0
"115112",1,0,0,0
"115113",1,0,0,0
"115114",1,0,0,1
"115115",1,0,0,0
"115116",1,0,0,1
"115117",0,0,0,0
"115118",0,0,0,0
"115119",1,1,0,0
"115120",0,0,1,0
"115121",1,0,0,0
"115122",0,0,0,0
"115123",1,0,0,0
"115124",0,0,0,0
"115125",1,0,1,0
"115126",1,0,1,0
"115127",0,0,0,0
"115128",0,0,0,0
"115129",0,0,0,0
"115130",0,0,1,0
"115131",1,0,0,0
"115132",0,0,0,0
"115133",1,0,0,0
"115134",0,0,0,0
"115135",0,1,0,1
"115136",0,1,0,0
"115137",0,0,0,0
"115138",0,0,1,0
"115139",0,0,1,0
"115140",0,0,0,0
"115141",0,0,0,0
"115142",0,0,1,1
"115143",0,0,1,1
"115144",1,0,0,0
"115145",0,0,0,0
"115146",0,0,0,0
"115147",1,1,0,1
"115148",1,0,0,0
"115149",0,0,0,0
"115150",1,0,0,0
"115151",0,0,0,0
"115152",1,0,0,0
"115153",1,0,1,1
"115154",1,0,1,0
"115155",0,0,0,0
"115156",1,0,0,0
"115157",1,0,1,0
"115158",0,0,1,1
"115159",1,0,0,0
"115160",0,0,1,0
"115161",1,0,0,0
"115162",0,0,0,0
"115163",1,0,0,0
"115164",0,0,0,0
"115165",0,1,1,1
"115166",1,0,0,0
"115167",1,0,0,0
"115168",0,1,1,1
"115169",1,0,1,0
"115170",0,0,0,0
"115171",0,0,0,0
"115172",0,0,1,0
"115173",0,0,0,0
"115174",0,0,0,0
"115175",0,0,0,0
"115176",0,0,0,0
"115177",0,0,0,0
"115178",0,0,0,1
"115179",1,0,0,0
"115180",0,0,0,0
"115181",0,0,0,0
"115182",1,0,0,0
"115183",1,0,0,0
"115184",1,0,0,0
"115185",0,0,0,1
"115186",0,0,0,0
"115187",1,0,1,0
"115188",1,0,0,0
"115189",0,0,0,0
"115190",0,0,0,0
"115191",0,0,0,0
"115192",0,0,0,0
"115193",0,0,0,0
"115194",0,0,1,1
"115195",1,0,1,0
"115196",1,0,1,1
"115197",0,0,1,0
"115198",1,0,0,0
"115199",1,1,0,0
"115200",0,0,0,0
"115201",1,0,1,0
"115202",1,0,0,0
"115203",1,0,1,0
"115204",0,0,1,0
"115205",0,0,1,1
"115206",1,0,0,0
"115207",1,0,0,0
"115208",1,0,0,0
"115209",1,0,1,0
"115210",1,0,0,0
"115211",0,0,0,0
"115212",0,0,0,1
"115213",1,1,0,1
"115214",1,0,1,1
"115215",0,0,0,0
"115216",0,0,0,0
"115217",1,0,1,0
"115218",0,0,0,0
"115219",1,0,1,0
"115220",1,0,0,0
"115221",1,0,1,0
"115222",0,0,0,0
"115223",0,0,0,0
"115224",0,0,0,0
"115225",1,0,0,0
"115226",0,0,1,1
"115227",1,0,0,0
"115228",0,0,0,0
"115229",1,1,0,0
"115230",1,1,1,0
"115231",0,0,1,1
"115232",0,0,0,0
"115233",1,0,0,0
"115234",1,0,0,0
"115235",1,0,1,0
"115236",0,1,1,0
"115237",1,0,0,1
"115238",0,0,1,0
"115239",0,0,1,0
"115240",1,0,0,0
"115241",1,0,0,0
"115242",1,0,0,0
"115243",1,0,0,0
"115244",1,0,1,0
"115245",1,0,1,0
"115246",0,0,0,0
"115247",1,0,1,0
"115248",0,0,0,0
"115249",1,0,0,0
"115250",0,1,0,1
"115251",0,0,0,0
"115252",0,0,0,0
"115253",0,0,0,0
"115254",1,0,1,0
"115255",0,0,1,0
"115256",1,0,0,0
"115257",0,0,0,1
"115258",0,0,0,0
"115259",1,0,1,1
"115260",0,0,0,0
"115261",0,0,0,0
"115262",1,0,0,0
"115263",0,0,0,0
"115264",0,0,1,1
"115265",1,0,0,0
"115266",1,0,1,0
"115267",1,0,0,0
"115268",0,0,0,0
"115269",1,0,0,0
"115270",0,0,0,0
"115271",0,0,1,0
"115272",1,0,1,0
"115273",0,0,0,0
"115274",1,0,0,0
"115275",0,0,0,0
"115276",0,0,0,0
"115277",1,0,0,0
"115278",0,1,0,0
"115279",1,0,0,0
"115280",1,0,0,0
"115281",1,1,0,1
"115282",1,0,1,0
"115283",1,0,0,0
"115284",0,0,0,0
"115285",0,0,1,0
"115286",1,0,1,0
"115287",1,0,0,0
"115288",1,0,1,0
"115289",0,0,0,0
"115290",0,1,0,0
"115291",1,0,1,1
"115292",0,0,0,0
"115293",0,0,0,0
"115294",1,0,1,1
"115295",0,0,0,0
"115296",1,0,0,0
"115297",0,0,0,0
"115298",1,0,1,0
"115299",1,0,0,0
"115300",1,0,0,0
"115301",1,0,0,0
"115302",1,0,0,0
"115303",1,0,1,1
"115304",0,0,0,0
"115305",1,0,0,0
"115306",1,0,0,1
"115307",0,0,0,0
"115308",1,0,0,0
"115309",1,0,1,0
"115310",1,0,0,0
"115311",1,0,1,0
"115312",0,0,0,0
"115313",1,0,1,1
"115314",0,0,0,0
"115315",0,0,0,0
"115316",1,0,0,0
"115317",1,0,0,0
"115318",0,0,0,0
"115319",1,0,0,0
"115320",1,0,0,0
"115321",1,0,0,0
"115322",0,0,0,0
"115323",0,0,1,0
"115324",1,0,0,0
"115325",0,0,1,0
"115326",0,0,0,0
"115327",1,0,1,0
"115328",1,0,0,0
"115329",0,0,0,0
"115330",0,0,1,0
"115331",0,0,0,0
"115332",0,1,0,1
"115333",0,0,0,0
"115334",0,0,0,0
"115335",1,0,0,0
"115336",1,0,0,0
"115337",1,0,1,0
"115338",1,0,0,0
"115339",0,0,0,0
"115340",0,1,0,0
"115341",1,0,1,1
"115342",1,0,0,0
"115343",0,0,0,0
"115344",1,0,0,0
"115345",0,0,1,0
"115346",1,0,0,0
"115347",1,0,1,0
"115348",1,0,0,0
"115349",1,0,0,0
"115350",1,0,0,0
"115351",0,1,0,1
"115352",0,0,0,0
"115353",0,0,0,0
"115354",1,0,0,0
"115355",1,0,0,0
"115356",1,0,0,0
"115357",1,1,1,0
"115358",1,0,1,0
"115359",0,0,0,0
"115360",1,0,1,0
"115361",0,0,0,0
"115362",1,0,0,0
"115363",0,0,0,0
"115364",1,0,1,0
"115365",0,0,0,0
"115366",1,0,0,0
"115367",1,0,0,0
"115368",1,0,0,0
"115369",0,0,0,0
"115370",1,0,0,0
"115371",0,0,0,0
"115372",0,0,0,0
"115373",1,0,1,0
"115374",1,0,0,0
"115375",1,0,0,0
"115376",1,0,1,0
"115377",1,0,0,1
"115378",1,0,0,1
"115379",1,0,1,0
"115380",1,0,0,0
"115381",1,0,0,0
"115382",0,0,0,0
"115383",1,0,1,0
"115384",1,0,0,0
"115385",0,0,1,1
"115386",0,0,0,0
"115387",1,1,1,1
"115388",1,1,1,0
"115389",0,0,0,0
"115390",1,0,0,0
"115391",0,0,1,0
"115392",0,0,0,0
"115393",0,0,0,0
"115394",0,1,0,0
"115395",1,0,0,0
"115396",1,0,0,0
"115397",1,0,0,0
"115398",0,0,1,0
"115399",0,0,0,0
"115400",0,1,0,1
"115401",0,0,0,0
"115402",0,0,0,0
"115403",1,0,0,0
"115404",0,1,0,0
"115405",0,0,1,0
"115406",1,0,0,0
"115407",0,0,0,0
"115408",1,0,0,0
"115409",0,0,1,0
"115410",0,0,1,0
"115411",1,0,1,1
"115412",1,0,0,0
"115413",0,0,0,0
"115414",1,0,0,0
"115415",0,0,0,0
"115416",0,1,0,0
"115417",0,0,1,0
"115418",0,0,0,0
"115419",0,1,0,0
